"code","post_code","tambon","amphur","province","reg_code","order","area"
"260203","26130",ปากพลี,ปากพลี,นครนายก,NNY,18,C
"260204","26130",โคกกรวด,ปากพลี,นครนายก,NNY,18,C
"260205","26130",ท่าเรือ,ปากพลี,นครนายก,NNY,18,C
"260206","26130",หนองแสง,ปากพลี,นครนายก,NNY,18,C
"260207","26130",นาหินลาด,ปากพลี,นครนายก,NNY,18,C
"260300","26110","",บ้านนา,นครนายก,NNY,18,C
"260301","26110",บ้านนา,บ้านนา,นครนายก,NNY,18,C
"260302","26110",บ้านพร้าว,บ้านนา,นครนายก,NNY,18,C
"260303","26110",บ้านพริก,บ้านนา,นครนายก,NNY,18,C
"260304","26110",อาษา,บ้านนา,นครนายก,NNY,18,C
"260305","26110",ทองหลาง,บ้านนา,นครนายก,NNY,18,C
"260306","26110",บางอ้อ,บ้านนา,นครนายก,NNY,18,C
"260307","26110",พิกุลออก,บ้านนา,นครนายก,NNY,18,C
"260308","26110",ป่าขะ,บ้านนา,นครนายก,NNY,18,C
"260309","26110",เขาเพิ่ม,บ้านนา,นครนายก,NNY,18,C
"260310","26110",ศรีกะอาง,บ้านนา,นครนายก,NNY,18,C
"260400","26120","",องครักษ์,นครนายก,NNY,18,C
"260401","26120",พระอาจารย์,องครักษ์,นครนายก,NNY,18,C
"260402","26120",บึงศาล,องครักษ์,นครนายก,NNY,18,C
"260403","26120",ศีรษะกระบือ,องครักษ์,นครนายก,NNY,18,C
"260404","26120",โพธิ์แทน,องครักษ์,นครนายก,NNY,18,C
"260405","26120",บางสมบูรณ์,องครักษ์,นครนายก,NNY,18,C
"260406","26120",ทรายมูล,องครักษ์,นครนายก,NNY,18,C
"260407","26120",บางปลากด,องครักษ์,นครนายก,NNY,18,C
"260408","26120",บางลูกเสือ,องครักษ์,นครนายก,NNY,18,C
"260409","26120",องครักษ์,องครักษ์,นครนายก,NNY,18,C
"260410","26120",ชุมพล,องครักษ์,นครนายก,NNY,18,C
"260411","26120",คลองใหญ่,องครักษ์,นครนายก,NNY,18,C
"270000","27000","","",สระแก้ว,SKX,15,C
"270100","27000","",เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270101","27000",สระแก้ว,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270102","27000",บ้านแก้ง,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270103","27000",ศาลาลำดวน,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270104","27000",โคกปี่ฆ้อง,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270105","27000",ท่าแยก,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270106","27000",ท่าเกษม,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270107","27000",เขาฉกรรจ์,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270108","27000",สระขวัญ,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270109","27000",หนองหว้า,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270110","27000",พระเพลิง,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270111","27000",หนองบอน,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270112","27000",เขาสามสิบ,เมืองสระแก้ว,สระแก้ว,SKX,15,C
"270200","27260","",คลองหาด,สระแก้ว,SKX,15,C
"270201","27260",คลองหาด,คลองหาด,สระแก้ว,SKX,15,C
"270202","27260",ไทยอุดม,คลองหาด,สระแก้ว,SKX,15,C
"270203","27260",ซับมะกรูด,คลองหาด,สระแก้ว,SKX,15,C
"270204","27260",ไทรเดี่ยว,คลองหาด,สระแก้ว,SKX,15,C
"270205","27260",คลองไก่เถื่อน,คลองหาด,สระแก้ว,SKX,15,C
"270206","27260",เบญจขร,คลองหาด,สระแก้ว,SKX,15,C
"270207","27260",ไทรทอง,คลองหาด,สระแก้ว,SKX,15,C
"270300","27180","",ตาพระยา,สระแก้ว,SKX,15,C
"270301","27180",ตาพระยา,ตาพระยา,สระแก้ว,SKX,15,C
"270302","27180",ทัพเสด็จ,ตาพระยา,สระแก้ว,SKX,15,C
"270303","27180",โคกสูง,ตาพระยา,สระแก้ว,SKX,15,C
"270304","27180",หนองแวง,ตาพระยา,สระแก้ว,SKX,15,C
"270305","27180",หนองม่วง,ตาพระยา,สระแก้ว,SKX,15,C
"270306","27180",ทัพราช,ตาพระยา,สระแก้ว,SKX,15,C
"270307","27180",ทัพไทย,ตาพระยา,สระแก้ว,SKX,15,C
"270308","27180",โนนหมากมุ่น,ตาพระยา,สระแก้ว,SKX,15,C
"270309","27180",โคคลาน,ตาพระยา,สระแก้ว,SKX,15,C
"270400","27210","",วังน้ำเย็น,สระแก้ว,SKX,15,C
"270401","27210",วังน้ำเย็น,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270402","27210",วังสมบูรณ์,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270403","27210",ตาหลังใน,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270404","27210",วังใหม่,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270405","27210",คลองหินปูน,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270406","27210",ทุ่งมหาเจริญ,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270407","27210",วังทอง,วังน้ำเย็น,สระแก้ว,SKX,15,C
"270500","27160","",วัฒนานคร,สระแก้ว,SKX,15,C
"270501","27160",วัฒนานคร,วัฒนานคร,สระแก้ว,SKX,15,C
"270502","27160",ท่าเกวียน,วัฒนานคร,สระแก้ว,SKX,15,C
"270503","27160",ผักขะ,วัฒนานคร,สระแก้ว,SKX,15,C
"270504","27160",โนนหมากเค็ง,วัฒนานคร,สระแก้ว,SKX,15,C
"270505","27160",หนองน้ำใส,วัฒนานคร,สระแก้ว,SKX,15,C
"270506","27160",ช่องกุ่ม,วัฒนานคร,สระแก้ว,SKX,15,C
"270507","27160",หนองแวง,วัฒนานคร,สระแก้ว,SKX,15,C
"270508","27160",แซร์ออ,วัฒนานคร,สระแก้ว,SKX,15,C
"270509","27160",หนองหมากฝ้าย,วัฒนานคร,สระแก้ว,SKX,15,C
"270510","27160",หนองตะเคียนบอน,วัฒนานคร,สระแก้ว,SKX,15,C
"270511","27160",ห้วยโจด,วัฒนานคร,สระแก้ว,SKX,15,C
"270600","27120","",อรัญประเทศ,สระแก้ว,SKX,15,C
"270601","27120",อรัญประเทศ,อรัญประเทศ,สระแก้ว,SKX,15,C
"270602","27120",เมืองไผ่,อรัญประเทศ,สระแก้ว,SKX,15,C
"270603","27120",หันทราย,อรัญประเทศ,สระแก้ว,SKX,15,C
"270604","27120",คลองน้ำใส,อรัญประเทศ,สระแก้ว,SKX,15,C
"270605","27120",ท่าข้าม,อรัญประเทศ,สระแก้ว,SKX,15,C
"270606","27120",ป่าไร่,อรัญประเทศ,สระแก้ว,SKX,15,C
"270607","27120",ทับพริก,อรัญประเทศ,สระแก้ว,SKX,15,C
"270608","27120",บ้านใหม่หนองไทร,อรัญประเทศ,สระแก้ว,SKX,15,C
"270609","27120",ผ่านศึก,อรัญประเทศ,สระแก้ว,SKX,15,C
"270610","27120",หนองสังข์,อรัญประเทศ,สระแก้ว,SKX,15,C
"270611","27120",คลองทับจันทร์,อรัญประเทศ,สระแก้ว,SKX,15,C
"270612","27120",ฟากห้วย,อรัญประเทศ,สระแก้ว,SKX,15,C
"270613","27120",บ้านด่าน,อรัญประเทศ,สระแก้ว,SKX,15,C
"270700","27000","",เขาฉกรรจ์,สระแก้ว,SKX,15,C
"270701","27000",เขาฉกรรจ์,เขาฉกรรจ์,สระแก้ว,SKX,15,C
"270702","27000",หนองหว้า,เขาฉกรรจ์,สระแก้ว,SKX,15,C
"270703","27000",พระเพลิง,เขาฉกรรจ์,สระแก้ว,SKX,15,C
"270704","27000",เขาสามสิบ,เขาฉกรรจ์,สระแก้ว,SKX,15,C
"270800","27120","",โคกสูง,สระแก้ว,SKX,15,C
"270801","27120",โคกสูง,โคกสูง,สระแก้ว,SKX,15,C
"270802","27120",หนองม่วง,โคกสูง,สระแก้ว,SKX,15,C
"270803","27120",หนองแวง,โคกสูง,สระแก้ว,SKX,15,C
"270804","27120",โนนหมากมุ่น,โคกสูง,สระแก้ว,SKX,15,C
"270900","27250","",วังสมบูรณ์,สระแก้ว,SKX,15,C
"270901","27250",วังสมบูรณ์,วังสมบูรณ์,สระแก้ว,SKX,15,C
"270902","27250",วังใหม่,วังสมบูรณ์,สระแก้ว,SKX,15,C
"270903","27250",วังทอง,วังสมบูรณ์,สระแก้ว,SKX,15,C
"300000",,"","",นครราชสีมา,NKR,1,NE
"300100","30000","",เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300101","30000",ในเมือง,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300102","30000",โพธิ์กลาง,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300103","30000",หนองจะบก,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300104","30310",โคกสูง,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300105","30000",มะเริง,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300106","30000",หนองระเวียง,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300107","30000",ปรุใหญ่,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300108","30000",หมื่นไวย,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300109","30000",พลกรัง,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300110","30000",หนองไผ่ล้อม,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300111","30000",หัวทะเล,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300112","30000",บ้านเกาะ,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300113","30000",บ้านใหม่,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300114","30000",พุดซา,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300115","30310",บ้านโพธิ์,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300116","30310",จอหอ,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300117","30280",โคกกรวด,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300118","30000",ไชยมงคล,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300119","30000",หนองบัวศาลา,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300120","30000",สุรนารี,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300121","30310",สีมุม,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300122","30000",ตลาด,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300123","30000",พะเนา,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300124","30000",หนองกระทุ่ม,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300125","30310",หนองไข่น้ำ,เมืองนครราชสีมา,นครราชสีมา,NKR,1,NE
"300200","30250","",ครบุรี,นครราชสีมา,NKR,1,NE
"300201","30250",แชะ,ครบุรี,นครราชสีมา,NKR,1,NE
"300202","30250",เฉลียง,ครบุรี,นครราชสีมา,NKR,1,NE
"300203","30250",ครบุรี,ครบุรี,นครราชสีมา,NKR,1,NE
"300204","30250",โคกกระชาย,ครบุรี,นครราชสีมา,NKR,1,NE
"300205","30250",จระเข้หิน,ครบุรี,นครราชสีมา,NKR,1,NE
"300206","30250",มาบตะโกเอน,ครบุรี,นครราชสีมา,NKR,1,NE
"300207","30250",อรพิมพ์,ครบุรี,นครราชสีมา,NKR,1,NE
"300208","30250",บ้านใหม่,ครบุรี,นครราชสีมา,NKR,1,NE
"300209","30250",ลำเพียก,ครบุรี,นครราชสีมา,NKR,1,NE
"300210","30250",ครบุรีใต้,ครบุรี,นครราชสีมา,NKR,1,NE
"300211","30250",ตะแบกบาน,ครบุรี,นครราชสีมา,NKR,1,NE
"300212","30250",สระว่านพระยา,ครบุรี,นครราชสีมา,NKR,1,NE
"300300","30330","",เสิงสาง,นครราชสีมา,NKR,1,NE
"300301","30330",เสิงสาง,เสิงสาง,นครราชสีมา,NKR,1,NE
"300302","30330",สระตะเคียน,เสิงสาง,นครราชสีมา,NKR,1,NE
"300303","30330",โนนสมบูรณ์,เสิงสาง,นครราชสีมา,NKR,1,NE
"300304","30330",กุดโบสถ์,เสิงสาง,นครราชสีมา,NKR,1,NE
"300305","30330",สุขไพบูลย์,เสิงสาง,นครราชสีมา,NKR,1,NE
"300306","30330",บ้านราษฎร์,เสิงสาง,นครราชสีมา,NKR,1,NE
"300400","30260","",คง,นครราชสีมา,NKR,1,NE
"300401","30260",เมืองคง,คง,นครราชสีมา,NKR,1,NE
"300402","30260",คูขาด,คง,นครราชสีมา,NKR,1,NE
"300403","30260",เทพาลัย,คง,นครราชสีมา,NKR,1,NE
"300404","30260",ตาจั่น,คง,นครราชสีมา,NKR,1,NE
"300405","30260",บ้านปรางค์,คง,นครราชสีมา,NKR,1,NE
"300406","30260",หนองมะนาว,คง,นครราชสีมา,NKR,1,NE
"300407","30260",หนองบัว,คง,นครราชสีมา,NKR,1,NE
"300408","30260",โนนเต็ง,คง,นครราชสีมา,NKR,1,NE
"300409","30260",ดอนใหญ่,คง,นครราชสีมา,NKR,1,NE
"300410","30260",ขามสมบูรณ์,คง,นครราชสีมา,NKR,1,NE
"300500","30350","",บ้านเหลื่อม,นครราชสีมา,NKR,1,NE
"300501","30350",บ้านเหลื่อม,บ้านเหลื่อม,นครราชสีมา,NKR,1,NE
"300502","30350",วังโพธิ์,บ้านเหลื่อม,นครราชสีมา,NKR,1,NE
"300503","30350",โคกกระเบื้อง,บ้านเหลื่อม,นครราชสีมา,NKR,1,NE
"300504","30350",ช่อระกา,บ้านเหลื่อม,นครราชสีมา,NKR,1,NE
"300600","30230","",จักราช,นครราชสีมา,NKR,1,NE
"300601","30230",จักราช,จักราช,นครราชสีมา,NKR,1,NE
"300602","30230",ท่าช้าง,จักราช,นครราชสีมา,NKR,1,NE
"300603","30230",ทองหลาง,จักราช,นครราชสีมา,NKR,1,NE
"300604","30230",สีสุก,จักราช,นครราชสีมา,NKR,1,NE
"300605","30230",หนองขาม,จักราช,นครราชสีมา,NKR,1,NE
"300606","30230",หนองงูเหลือม,จักราช,นครราชสีมา,NKR,1,NE
"300607","30230",หนองพลวง,จักราช,นครราชสีมา,NKR,1,NE
"300608","30230",หนองยาง,จักราช,นครราชสีมา,NKR,1,NE
"300609","30230",พระพุทธ,จักราช,นครราชสีมา,NKR,1,NE
"300610","30230",ศรีละกอ,จักราช,นครราชสีมา,NKR,1,NE
"300611","30230",คลองเมือง,จักราช,นครราชสีมา,NKR,1,NE
"300612","30230",ช้างทอง,จักราช,นครราชสีมา,NKR,1,NE
"300613","30230",หินโคน,จักราช,นครราชสีมา,NKR,1,NE
"300700","30190","",โชคชัย,นครราชสีมา,NKR,1,NE
"300701","30190",กระโทก,โชคชัย,นครราชสีมา,NKR,1,NE
"300702","30190",พลับพลา,โชคชัย,นครราชสีมา,NKR,1,NE
"300703","30190",ท่าอ่าง,โชคชัย,นครราชสีมา,NKR,1,NE
"300704","30190",ทุ่งอรุณ,โชคชัย,นครราชสีมา,NKR,1,NE
"300705","30190",ท่าลาดขาว,โชคชัย,นครราชสีมา,NKR,1,NE
"300706","30190",ท่าจะหลุง,โชคชัย,นครราชสีมา,NKR,1,NE
"300707","30190",ท่าเยี่ยม,โชคชัย,นครราชสีมา,NKR,1,NE
"300708","30190",โชคชัย,โชคชัย,นครราชสีมา,NKR,1,NE
"300709","30190",ละลมใหม่พัฒนา,โชคชัย,นครราชสีมา,NKR,1,NE
"300710","30190",ด่านเกวียน,โชคชัย,นครราชสีมา,NKR,1,NE
"300800","30210","",ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300801","30210",กุดพิมาน,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300802","30210",ด่านขุนทด,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300803","30210",ด่านนอก,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300804","30210",ด่านใน,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300805","30210",ตะเคียน,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300806","30210",บ้านเก่า,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300807","36220",บ้านแปรง,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300808","30210",พันชนะ,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300809","30210",สระจรเข้,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300810","30210",หนองกราด,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300811","30210",หนองบัวตะเกียด,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300812","30210",หนองบัวละคร,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300813","30210",หินดาด,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300814","30210",สำนักตะคร้อ,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300815","30210",ห้วยบง,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300816","30210",หนองแวง,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300817","30210",โนนเมืองพัฒนา,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300818","36220",หนองไทร,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300819","30210",บึงปรือ,ด่านขุนทด,นครราชสีมา,NKR,1,NE
"300900","30220","",โนนไทย,นครราชสีมา,NKR,1,NE
"300901","30220",โนนไทย,โนนไทย,นครราชสีมา,NKR,1,NE
"300902","30220",ด่านจาก,โนนไทย,นครราชสีมา,NKR,1,NE
"300903","30220",กำปัง,โนนไทย,นครราชสีมา,NKR,1,NE
"300904","30220",สำโรง,โนนไทย,นครราชสีมา,NKR,1,NE
"300905","30220",ค้างพลู,โนนไทย,นครราชสีมา,NKR,1,NE
"300906","30220",บ้านวัง,โนนไทย,นครราชสีมา,NKR,1,NE
"300907","30220",บัลลังก์,โนนไทย,นครราชสีมา,NKR,1,NE
"300908","30220",สายออ,โนนไทย,นครราชสีมา,NKR,1,NE
"300909","30220",ถนนโพธิ์,โนนไทย,นครราชสีมา,NKR,1,NE
"300910","30220",พังเทียม,โนนไทย,นครราชสีมา,NKR,1,NE
"300911","30220",สระพระ,โนนไทย,นครราชสีมา,NKR,1,NE
"300912","30220",ทัพรั้ง,โนนไทย,นครราชสีมา,NKR,1,NE
"300913","30220",หนองหอย,โนนไทย,นครราชสีมา,NKR,1,NE
"300914","30220",มะค่า,โนนไทย,นครราชสีมา,NKR,1,NE
"300915","30220",มาบกราด,โนนไทย,นครราชสีมา,NKR,1,NE
"301000","30160","",โนนสูง,นครราชสีมา,NKR,1,NE
"301001","30160",โนนสูง,โนนสูง,นครราชสีมา,NKR,1,NE
"301002","30160",ใหม่,โนนสูง,นครราชสีมา,NKR,1,NE
"301003","30160",โตนด,โนนสูง,นครราชสีมา,NKR,1,NE
"301004","30160",บิง,โนนสูง,นครราชสีมา,NKR,1,NE
"301005","30160",ดอนชมพู,โนนสูง,นครราชสีมา,NKR,1,NE
"301006","30420",ธารปราสาท,โนนสูง,นครราชสีมา,NKR,1,NE
"301007","30160",หลุมข้าว,โนนสูง,นครราชสีมา,NKR,1,NE
"301008","30160",มะค่า,โนนสูง,นครราชสีมา,NKR,1,NE
"301009","30160",พลสงคราม,โนนสูง,นครราชสีมา,NKR,1,NE
"301010","30160",จันอัด,โนนสูง,นครราชสีมา,NKR,1,NE
"301011","30160",ขามเฒ่า,โนนสูง,นครราชสีมา,NKR,1,NE
"301012","30160",ด่านคล้า,โนนสูง,นครราชสีมา,NKR,1,NE
"301013","30160",ลำคอหงษ์,โนนสูง,นครราชสีมา,NKR,1,NE
"301014","30160",เมืองปราสาท,โนนสูง,นครราชสีมา,NKR,1,NE
"301015","30160",ดอนหวาย,โนนสูง,นครราชสีมา,NKR,1,NE
"301016","30160",ลำมูล,โนนสูง,นครราชสีมา,NKR,1,NE
"301100","30290","",ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301101","30290",ขามสะแกแสง,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301102","30290",โนนเมือง,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301103","30290",เมืองนาท,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301104","30290",ชีวึก,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301105","30290",พะงาด,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301106","30290",หนองหัวฟาน,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301107","30290",เมืองเกษตร,ขามสะแกแสง,นครราชสีมา,NKR,1,NE
"301200","30120","",บัวใหญ่,นครราชสีมา,NKR,1,NE
"301201","30120",บัวใหญ่,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301203","30120",ห้วยยาง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301204","30120",เสมาใหญ่,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301205","30120",บึงพะไล,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301206","30120",ดอนตะหนิน,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301207","30120",หนองบัวสะอาด,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301208","30120",โนนทองหลาง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301209","30120",หนองหว้า,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301210","30120",บัวลาย,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301211","30120",สีดา,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301212","30120",โพนทอง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301213","30120",แก้งสนามนาง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301214","30120",กุดจอก,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301215","30120",ด่านช้าง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301216","30120",โนนจาน,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301217","30120",สีสุก,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301218","30120",สามเมือง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301219","30120",โนนสำราญ,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301220","30120",ขุนทอง,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301221","30120",หนองตาดใหญ่,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301222","30120",เมืองพะไล,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301223","30120",โนนประดู่,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301224","30120",หนองแจ้งใหญ่,บัวใหญ่,นครราชสีมา,NKR,1,NE
"301300","30180","",ประทาย,นครราชสีมา,NKR,1,NE
"301301","30180",ประทาย,ประทาย,นครราชสีมา,NKR,1,NE
"301302","30180",โนนแดง,ประทาย,นครราชสีมา,NKR,1,NE
"301303","30180",กระทุ่มราย,ประทาย,นครราชสีมา,NKR,1,NE
"301304","30180",วังไม้แดง,ประทาย,นครราชสีมา,NKR,1,NE
"301305","30180",วังหิน,ประทาย,นครราชสีมา,NKR,1,NE
"301306","30180",ตลาดไทร,ประทาย,นครราชสีมา,NKR,1,NE
"301307","30180",หนองพลวง,ประทาย,นครราชสีมา,NKR,1,NE
"301308","30180",หนองค่าย,ประทาย,นครราชสีมา,NKR,1,NE
"301309","30180",หันห้วยทราย,ประทาย,นครราชสีมา,NKR,1,NE
"301310","30180",ดอนมัน,ประทาย,นครราชสีมา,NKR,1,NE
"301311","30180",โนนตาเถร,ประทาย,นครราชสีมา,NKR,1,NE
"301312","30180",สำพะเนียง,ประทาย,นครราชสีมา,NKR,1,NE
"301313","30180",นางรำ,ประทาย,นครราชสีมา,NKR,1,NE
"301314","30180",โนนเพ็ด,ประทาย,นครราชสีมา,NKR,1,NE
"301315","30180",ทุ่งสว่าง,ประทาย,นครราชสีมา,NKR,1,NE
"301316","30180",ดอนยาวใหญ่,ประทาย,นครราชสีมา,NKR,1,NE
"301317","30180",โคกกลาง,ประทาย,นครราชสีมา,NKR,1,NE
"301318","30180",เมืองโดน,ประทาย,นครราชสีมา,NKR,1,NE
"301400","30150","",ปักธงชัย,นครราชสีมา,NKR,1,NE
"301401","30150",เมืองปัก,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301402","30150",ตะคุ,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301403","30150",โคกไทย,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301404","30150",สำโรง,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301405","30150",ตะขบ,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301406","30150",นกออก,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301407","30150",ดอน,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301408","30150",วังน้ำเขียว,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301409","30150",ตูม,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301410","30150",งิ้ว,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301411","30150",สะแกราช,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301412","30150",ลำนางแก้ว,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301413","30150",วังหมี,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301414","30150",ระเริง,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301415","30150",อุดมทรัพย์,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301416","30150",ภูหลวง,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301417","30150",ธงชัยเหนือ,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301418","30150",สุขเกษม,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301419","30150",เกษมทรัพย์,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301420","30150",บ่อปลาทอง,ปักธงชัย,นครราชสีมา,NKR,1,NE
"301500","30110","",พิมาย,นครราชสีมา,NKR,1,NE
"301501","30110",ในเมือง,พิมาย,นครราชสีมา,NKR,1,NE
"301502","30110",สัมฤทธิ์,พิมาย,นครราชสีมา,NKR,1,NE
"301503","30110",โบสถ์,พิมาย,นครราชสีมา,NKR,1,NE
"301504","30110",กระเบื้องใหญ่,พิมาย,นครราชสีมา,NKR,1,NE
"301505","30110",ท่าหลวง,พิมาย,นครราชสีมา,NKR,1,NE
"301506","30110",รังกาใหญ่,พิมาย,นครราชสีมา,NKR,1,NE
"301507","30110",ชีวาน,พิมาย,นครราชสีมา,NKR,1,NE
"301508","30110",นิคมสร้างตนเอง,พิมาย,นครราชสีมา,NKR,1,NE
"301509","30110",กระชอน,พิมาย,นครราชสีมา,NKR,1,NE
"301510","30110",ดงใหญ่,พิมาย,นครราชสีมา,NKR,1,NE
"301511","30110",ธารละหลอด,พิมาย,นครราชสีมา,NKR,1,NE
"301512","30110",หนองระเวียง,พิมาย,นครราชสีมา,NKR,1,NE
"301600","30240","",ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301601","30240",ห้วยแถลง,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301602","30240",ทับสวาย,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301603","30240",เมืองพลับพลา,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301604","30240",หลุ่งตะเคียน,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301605","30240",หินดาด,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301606","30240",งิ้ว,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301607","30240",กงรถ,ห้วยแถลง,นครราชสีมา,NKR,1,NE
"301608","30240",หลุ่งประดู่,ห้วยแถลง,นครราชสีมา,NKR,1,NE
